matchtime,goes_class_ind,noaa_ar,goes_class,C,M,X,C+,M+,X+,ar_noaanum,LOCATION,Carrington_long,AREA,Z,Longitude_extent,No_sunspots,MAGTYPE,AR issue_date,Latitude,Longitude
158,1997-11-28 00:30,C,8113,C2.4,1,0,0,1,0,0,8113.0,N20E60,311.0,610.0,EKO,14.0,12.0,BETA,1997-11-28 00:30,20.0,-60.0
159,1997-11-29 00:30,C,8113,C3.2,1,0,0,1,0,0,8113.0,N20E48,310.0,680.0,EKO,14.0,19.0,BETA-GAMMA-DELTA,1997-11-29 00:30,20.0,-48.0
160,1997-11-29 00:30,C,8113,C5.0,1,0,0,1,0,0,8113.0,N20E48,310.0,680.0,EKO,14.0,19.0,BETA-GAMMA-DELTA,1997-11-29 00:30,20.0,-48.0
161,1997-11-29 00:30,C,8113,C1.2,1,0,0,1,0,0,8113.0,N20E48,310.0,680.0,EKO,14.0,19.0,BETA-GAMMA-DELTA,1997-11-29 00:30,20.0,-48.0
162,1997-11-29 00:30,M,8113,M6.4,0,1,0,1,1,0,8113.0,N20E48,310.0,680.0,EKO,14.0,19.0,BETA-GAMMA-DELTA,1997-11-29 00:30,20.0,-48.0
163,1997-11-30 00:30,C,8113,C2.9,1,0,0,1,0,0,8113.0,N20E36,309.0,710.0,EHO,14.0,27.0,BETA-GAMMA,1997-11-30 00:30,20.0,-36.0
164,1997-11-30 00:30,C,8113,C2.6,1,0,0,1,0,0,8113.0,N20E36,309.0,710.0,EHO,14.0,27.0,BETA-GAMMA,1997-11-30 00:30,20.0,-36.0
165,1997-12-01 00:30,C,8113,C1.1,1,0,0,1,0,0,8113.0,N22E21,310.0,940.0,FSC,17.0,46.0,BETA-GAMMA-DELTA,1997-12-01 00:30,22.0,-21.0
166,1997-12-01 00:30,M,8113,M1.2,0,1,0,1,1,0,8113.0,N22E21,310.0,940.0,FSC,17.0,46.0,BETA-GAMMA-DELTA,1997-12-01 00:30,22.0,-21.0
167,1997-12-01 00:30,C,8113,C1.3,1,0,0,1,0,0,8113.0,N22E21,310.0,940.0,FSC,17.0,46.0,BETA-GAMMA-DELTA,1997-12-01 00:30,22.0,-21.0
168,1997-12-01 00:30,C,8113,C6.6,1,0,0,1,0,0,8113.0,N22E21,310.0,940.0,FSC,17.0,46.0,BETA-GAMMA-DELTA,1997-12-01 00:30,22.0,-21.0
169,1997-12-01 00:30,C,8113,C2.4,1,0,0,1,0,0,8113.0,N22E21,310.0,940.0,FSC,17.0,46.0,BETA-GAMMA-DELTA,1997-12-01 00:30,22.0,-21.0
170,1997-12-01 00:30,C,8113,C4.3,1,0,0,1,0,0,8113.0,N22E21,310.0,940.0,FSC,17.0,46.0,BETA-GAMMA-DELTA,1997-12-01 00:30,22.0,-21.0
171,1997-12-03 00:30,C,8113,C1.6,1,0,0,1,0,0,8113.0,N20W04,309.0,610.0,EKI,15.0,44.0,BETA-GAMMA,1997-12-03 00:30,20.0,4.0
172,1997-12-03 00:30,C,8113,C2.1,1,0,0,1,0,0,8113.0,N20W04,309.0,610.0,EKI,15.0,44.0,BETA-GAMMA,1997-12-03 00:30,20.0,4.0
173,1997-12-03 00:30,C,8113,C1.0,1,0,0,1,0,0,8113.0,N20W04,309.0,610.0,EKI,15.0,44.0,BETA-GAMMA,1997-12-03 00:30,20.0,4.0
174,1997-12-03 00:30,C,8113,C1.0,1,0,0,1,0,0,8113.0,N20W04,309.0,610.0,EKI,15.0,44.0,BETA-GAMMA,1997-12-03 00:30,20.0,4.0
175,1997-12-03 00:30,C,8113,C1.5,1,0,0,1,0,0,8113.0,N20W04,309.0,610.0,EKI,15.0,44.0,BETA-GAMMA,1997-12-03 00:30,20.0,4.0
176,1997-12-04 00:30,C,8113,C1.4,1,0,0,1,0,0,8113.0,N21W16,308.0,600.0,EKI,15.0,32.0,BETA-GAMMA,1997-12-04 00:30,21.0,16.0
177,1997-12-12 00:30,C,8119,C1.4,1,0,0,1,0,0,8119.0,N32W38,224.0,100.0,DSO,8.0,15.0,BETA,1997-12-12 00:30,32.0,38.0
178,1997-12-14 00:30,C,8122,C1.2,1,0,0,1,0,0,8122.0,N30W33,193.0,120.0,DAO,10.0,11.0,BETA,1997-12-14 00:30,30.0,33.0
179,1997-12-15 00:30,C,8123,C1.1,1,0,0,1,0,0,8123.0,N19E61,86.0,10.0,BXO,4.0,3.0,BETA,1997-12-15 00:30,19.0,-61.0
180,1997-12-22 00:30,C,8124,C1.4,1,0,0,1,0,0,8124.0,S22E66,349.0,150.0,EAO,12.0,7.0,BETA,1997-12-22 00:30,-22.0,-66.0
181,1997-12-22 00:30,C,8124,C6.5,1,0,0,1,0,0,8124.0,S22E66,349.0,150.0,EAO,12.0,7.0,BETA,1997-12-22 00:30,-22.0,-66.0
182,1997-12-26 00:30,C,8124,C2.0,1,0,0,1,0,0,8124.0,S22E14,348.0,310.0,EAI,13.0,24.0,BETA-GAMMA,1997-12-26 00:30,-22.0,-14.0
183,1997-12-27 00:30,C,8124,C3.2,1,0,0,1,0,0,8124.0,S22E01,348.0,260.0,ESI,12.0,17.0,BETA-GAMMA,1997-12-27 00:30,-22.0,-1.0
184,1997-12-31 00:30,C,8126,C1.5,1,0,0,1,0,0,8126.0,N21W10,305.0,220.0,HKX,4.0,7.0,BETA-GAMMA,1997-12-31 00:30,21.0,10.0
185,1997-12-31 00:30,C,8124,C1.3,1,0,0,1,0,0,8124.0,S22W55,350.0,160.0,DAO,10.0,8.0,BETA-GAMMA-DELTA,1997-12-31 00:30,-22.0,55.0
186,1997-12-31 00:30,C,8124,C4.5,1,0,0,1,0,0,8124.0,S22W55,350.0,160.0,DAO,10.0,8.0,BETA-GAMMA-DELTA,1997-12-31 00:30,-22.0,55.0
187,1998-01-01 00:30,C,8124,C1.8,1,0,0,1,0,0,8124.0,S21W64,347.0,120.0,DSO,9.0,6.0,BETA-GAMMA-DELTA,1998-01-01 00:30,-21.0,64.0
188,1998-01-01 00:30,M,8124,M1.1,0,1,0,1,1,0,8124.0,S21W64,347.0,120.0,DSO,9.0,6.0,BETA-GAMMA-DELTA,1998-01-01 00:30,-21.0,64.0
189,1998-01-01 00:30,C,8124,C2.4,1,0,0,1,0,0,8124.0,S21W64,347.0,120.0,DSO,9.0,6.0,BETA-GAMMA-DELTA,1998-01-01 00:30,-21.0,64.0
190,1998-01-02 00:30,C,8126,C1.2,1,0,0,1,0,0,8126.0,N22W38,308.0,210.0,CKO,4.0,6.0,BETA,1998-01-02 00:30,22.0,38.0
191,1998-01-02 00:30,M,8124,M1.2,0,1,0,1,1,0,8124.0,S21W79,349.0,110.0,CAO,10.0,6.0,BETA-GAMMA,1998-01-02 00:30,-21.0,79.0
192,1998-01-12 00:30,C,8131,C4.5,1,0,0,1,0,0,8131.0,S24E10,128.0,20.0,BXO,11.0,6.0,BETA,1998-01-12 00:30,-24.0,-10.0
193,1998-01-12 00:30,C,8131,C3.8,1,0,0,1,0,0,8131.0,S24E10,128.0,20.0,BXO,11.0,6.0,BETA,1998-01-12 00:30,-24.0,-10.0
194,1998-01-12 00:30,C,8131,C3.2,1,0,0,1,0,0,8131.0,S24E10,128.0,20.0,BXO,11.0,6.0,BETA,1998-01-12 00:30,-24.0,-10.0
195,1998-01-12 00:30,C,8131,C1.3,1,0,0,1,0,0,8131.0,S24E10,128.0,20.0,BXO,11.0,6.0,BETA,1998-01-12 00:30,-24.0,-10.0
196,1998-01-14 00:30,C,8131,C1.2,1,0,0,1,0,0,8131.0,S22W10,121.0,150.0,DSI,9.0,20.0,BETA-GAMMA,1998-01-14 00:30,-22.0,10.0
197,1998-01-14 00:30,C,8131,C4.1,1,0,0,1,0,0,8131.0,S22W10,121.0,150.0,DSI,9.0,20.0,BETA-GAMMA,1998-01-14 00:30,-22.0,10.0
198,1998-01-14 00:30,C,8131,C2.3,1,0,0,1,0,0,8131.0,S22W10,121.0,150.0,DSI,9.0,20.0,BETA-GAMMA,1998-01-14 00:30,-22.0,10.0
199,1998-01-15 00:30,C,8131,C6.8,1,0,0,1,0,0,8131.0,S22W22,120.0,180.0,DSI,10.0,21.0,BETA-GAMMA,1998-01-15 00:30,-22.0,22.0
200,1998-01-15 00:30,C,8131,C1.4,1,0,0,1,0,0,8131.0,S22W22,120.0,180.0,DSI,10.0,21.0,BETA-GAMMA,1998-01-15 00:30,-22.0,22.0
201,1998-01-15 00:30,M,8131,M1.0,0,1,0,1,1,0,8131.0,S22W22,120.0,180.0,DSI,10.0,21.0,BETA-GAMMA,1998-01-15 00:30,-22.0,22.0
202,1998-01-15 00:30,C,8131,C1.1,1,0,0,1,0,0,8131.0,S22W22,120.0,180.0,DSI,10.0,21.0,BETA-GAMMA,1998-01-15 00:30,-22.0,22.0
203,1998-01-25 00:30,C,8142,C2.8,1,0,0,1,0,0,8142.0,S21W20,346.0,50.0,DSI,7.0,10.0,BETA,1998-01-25 00:30,-21.0,20.0
204,1998-01-25 00:30,M,8145,M1.3,0,1,0,1,1,0,8145.0,N28E59,267.0,20.0,BXO,4.0,5.0,BETA,1998-01-25 00:30,28.0,-59.0
205,1998-01-26 00:30,C,8145,C1.3,1,0,0,1,0,0,8145.0,N29E48,265.0,30.0,BXO,6.0,3.0,BETA,1998-01-26 00:30,29.0,-48.0
206,1998-01-26 00:30,C,8142,C5.4,1,0,0,1,0,0,8142.0,S21W35,348.0,90.0,CAO,7.0,8.0,BETA,1998-01-26 00:30,-21.0,35.0
207,1998-01-29 00:30,C,8143,C1.8,1,0,0,1,0,0,8143.0,S36W04,278.0,460.0,FAI,18.0,17.0,BETA-GAMMA,1998-01-29 00:30,-36.0,4.0
208,1998-02-15 00:30,C,8156,C1.3,1,0,0,1,0,0,8156.0,S24E16,34.0,360.0,EKI,11.0,29.0,BETA,1998-02-15 00:30,-24.0,-16.0
209,1998-02-15 00:30,C,8156,C1.0,1,0,0,1,0,0,8156.0,S24E16,34.0,360.0,EKI,11.0,29.0,BETA,1998-02-15 00:30,-24.0,-16.0
210,1998-02-15 00:30,C,8156,C1.7,1,0,0,1,0,0,8156.0,S24E16,34.0,360.0,EKI,11.0,29.0,BETA,1998-02-15 00:30,-24.0,-16.0
211,1998-02-17 00:30,C,8156,C2.9,1,0,0,1,0,0,8156.0,S25W09,33.0,520.0,EKI,12.0,24.0,BETA,1998-02-17 00:30,-25.0,9.0
212,1998-02-18 00:30,C,8156,C1.5,1,0,0,1,0,0,8156.0,S25W21,32.0,480.0,EKI,12.0,24.0,BETA,1998-02-18 00:30,-25.0,21.0
213,1998-02-18 00:30,C,8156,C5.2,1,0,0,1,0,0,8156.0,S25W21,32.0,480.0,EKI,12.0,24.0,BETA,1998-02-18 00:30,-25.0,21.0
214,1998-02-19 00:30,C,8156,C1.1,1,0,0,1,0,0,8156.0,S25W34,32.0,370.0,EHI,13.0,16.0,BETA-GAMMA,1998-02-19 00:30,-25.0,34.0
215,1998-02-20 00:30,C,8156,C1.0,1,0,0,1,0,0,8156.0,S25W47,31.0,380.0,EHI,12.0,10.0,BETA,1998-02-20 00:30,-25.0,47.0
216,1998-02-24 00:30,C,8164,C1.0,1,0,0,1,0,0,8164.0,N17E14,278.0,20.0,BXO,4.0,4.0,BETA,1998-02-24 00:30,17.0,-14.0
217,1998-03-01 00:30,C,8169,C1.0,1,0,0,1,0,0,8169.0,S21W60,286.0,20.0,BXO,6.0,4.0,BETA,1998-03-01 00:30,-21.0,60.0
218,1998-03-01 00:30,C,8169,C1.2,1,0,0,1,0,0,8169.0,S21W60,286.0,20.0,BXO,6.0,4.0,BETA,1998-03-01 00:30,-21.0,60.0
219,1998-03-02 00:30,C,8171,C1.0,1,0,0,1,0,0,8171.0,S23W23,236.0,110.0,DSO,8.0,14.0,BETA,1998-03-02 00:30,-23.0,23.0
220,1998-03-02 00:30,C,8171,C1.2,1,0,0,1,0,0,8171.0,S23W23,236.0,110.0,DSO,8.0,14.0,BETA,1998-03-02 00:30,-23.0,23.0
221,1998-03-03 00:30,C,8171,C1.0,1,0,0,1,0,0,8171.0,S23W36,235.0,190.0,DSI,10.0,30.0,BETA,1998-03-03 00:30,-23.0,36.0
222,1998-03-03 00:30,C,8171,C1.1,1,0,0,1,0,0,8171.0,S23W36,235.0,190.0,DSI,10.0,30.0,BETA,1998-03-03 00:30,-23.0,36.0
223,1998-03-03 00:30,C,8171,C1.2,1,0,0,1,0,0,8171.0,S23W36,235.0,190.0,DSI,10.0,30.0,BETA,1998-03-03 00:30,-23.0,36.0
224,1998-03-03 00:30,C,8171,C1.1,1,0,0,1,0,0,8171.0,S23W36,235.0,190.0,DSI,10.0,30.0,BETA,1998-03-03 00:30,-23.0,36.0
225,1998-03-04 00:30,C,8171,C1.9,1,0,0,1,0,0,8171.0,S23W50,236.0,300.0,EAI,12.0,24.0,BETA,1998-03-04 00:30,-23.0,50.0
226,1998-03-04 00:30,C,8171,C2.7,1,0,0,1,0,0,8171.0,S23W50,236.0,300.0,EAI,12.0,24.0,BETA,1998-03-04 00:30,-23.0,50.0
227,1998-03-04 00:30,C,8171,C1.5,1,0,0,1,0,0,8171.0,S23W50,236.0,300.0,EAI,12.0,24.0,BETA,1998-03-04 00:30,-23.0,50.0
228,1998-03-04 00:30,C,8171,C2.1,1,0,0,1,0,0,8171.0,S23W50,236.0,300.0,EAI,12.0,24.0,BETA,1998-03-04 00:30,-23.0,50.0
229,1998-03-04 00:30,C,8171,C1.2,1,0,0,1,0,0,8171.0,S23W50,236.0,300.0,EAI,12.0,24.0,BETA,1998-03-04 00:30,-23.0,50.0
230,1998-03-04 00:30,C,8171,C2.7,1,0,0,1,0,0,8171.0,S23W50,236.0,300.0,EAI,12.0,24.0,BETA,1998-03-04 00:30,-23.0,50.0
231,1998-03-05 00:30,C,8171,C2.8,1,0,0,1,0,0,8171.0,S24W62,235.0,540.0,EKI,11.0,19.0,BETA-GAMMA,1998-03-05 00:30,-24.0,62.0
232,1998-03-05 00:30,C,8171,C1.4,1,0,0,1,0,0,8171.0,S24W62,235.0,540.0,EKI,11.0,19.0,BETA-GAMMA,1998-03-05 00:30,-24.0,62.0
233,1998-03-05 00:30,C,8171,C4.4,1,0,0,1,0,0,8171.0,S24W62,235.0,540.0,EKI,11.0,19.0,BETA-GAMMA,1998-03-05 00:30,-24.0,62.0
234,1998-03-05 00:30,C,8171,C2.0,1,0,0,1,0,0,8171.0,S24W62,235.0,540.0,EKI,11.0,19.0,BETA-GAMMA,1998-03-05 00:30,-24.0,62.0
235,1998-03-05 00:30,C,8171,C2.5,1,0,0,1,0,0,8171.0,S24W62,235.0,540.0,EKI,11.0,19.0,BETA-GAMMA,1998-03-05 00:30,-24.0,62.0
236,1998-03-05 00:30,C,8172,C1.4,1,0,0,1,0,0,8172.0,N22W35,208.0,20.0,CRO,7.0,5.0,BETA,1998-03-05 00:30,22.0,35.0
237,1998-03-06 00:30,C,8171,C2.7,1,0,0,1,0,0,8171.0,S24W75,235.0,660.0,EKI,14.0,16.0,BETA-GAMMA,1998-03-06 00:30,-24.0,75.0
238,1998-03-13 00:30,C,8173,C5.8,1,0,0,1,0,0,,,,,,,,,,,
239,1998-03-14 00:30,C,8179,C1.1,1,0,0,1,0,0,8179.0,S22E22,32.0,20.0,BXO,7.0,13.0,BETA,1998-03-14 00:30,-22.0,-22.0
240,1998-03-14 00:30,C,8179,C1.4,1,0,0,1,0,0,8179.0,S22E22,32.0,20.0,BXO,7.0,13.0,BETA,1998-03-14 00:30,-22.0,-22.0
241,1998-03-15 00:30,C,8179,C2.1,1,0,0,1,0,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
242,1998-03-15 00:30,C,8179,C1.6,1,0,0,1,0,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
243,1998-03-15 00:30,C,8179,C2.9,1,0,0,1,0,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
244,1998-03-15 00:30,C,8179,C5.8,1,0,0,1,0,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
245,1998-03-15 00:30,M,8179,M1.0,0,1,0,1,1,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
246,1998-03-15 00:30,C,8179,C7.5,1,0,0,1,0,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
247,1998-03-15 00:30,M,8179,M1.8,0,1,0,1,1,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
248,1998-03-15 00:30,C,8179,C5.0,1,0,0,1,0,0,8179.0,S22E08,33.0,140.0,DAC,9.0,38.0,BETA-GAMMA,1998-03-15 00:30,-22.0,-8.0
249,1998-03-16 00:30,C,8179,C1.9,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
250,1998-03-16 00:30,C,8179,C3.7,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
251,1998-03-16 00:30,C,8179,C1.0,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
252,1998-03-16 00:30,C,8179,C7.9,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
253,1998-03-16 00:30,C,8179,C1.3,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
254,1998-03-16 00:30,C,8179,C6.4,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
255,1998-03-16 00:30,C,8179,C5.9,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
256,1998-03-16 00:30,C,8179,C2.1,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
257,1998-03-16 00:30,C,8179,C2.0,1,0,0,1,0,0,8179.0,S22W04,32.0,670.0,EKC,11.0,45.0,BETA-GAMMA-DELTA,1998-03-16 00:30,-22.0,4.0
258,1998-03-17 00:30,C,8179,C2.0,1,0,0,1,0,0,8179.0,S22W17,32.0,800.0,EKC,14.0,50.0,BETA-GAMMA,1998-03-17 00:30,-22.0,17.0
259,1998-03-17 00:30,C,8179,C1.1,1,0,0,1,0,0,8179.0,S22W17,32.0,800.0,EKC,14.0,50.0,BETA-GAMMA,1998-03-17 00:30,-22.0,17.0
260,1998-03-17 00:30,C,8179,C3.6,1,0,0,1,0,0,8179.0,S22W17,32.0,800.0,EKC,14.0,50.0,BETA-GAMMA,1998-03-17 00:30,-22.0,17.0
261,1998-03-18 00:30,C,8179,C1.9,1,0,0,1,0,0,8179.0,S22W30,32.0,780.0,EKC,14.0,44.0,BETA-GAMMA,1998-03-18 00:30,-22.0,30.0
262,1998-03-18 00:30,C,8179,C1.2,1,0,0,1,0,0,8179.0,S22W30,32.0,780.0,EKC,14.0,44.0,BETA-GAMMA,1998-03-18 00:30,-22.0,30.0
263,1998-03-19 00:30,M,8183,M1.2,0,1,0,1,1,0,8183.0,N22E58,291.0,50.0,CRO,3.0,3.0,BETA,1998-03-19 00:30,22.0,-58.0
264,1998-03-19 00:30,C,8183,C7.5,1,0,0,1,0,0,8183.0,N22E58,291.0,50.0,CRO,3.0,3.0,BETA,1998-03-19 00:30,22.0,-58.0
265,1998-03-19 00:30,C,8183,C1.1,1,0,0,1,0,0,8183.0,N22E58,291.0,50.0,CRO,3.0,3.0,BETA,1998-03-19 00:30,22.0,-58.0
266,1998-03-19 00:30,C,8183,C3.2,1,0,0,1,0,0,8183.0,N22E58,291.0,50.0,CRO,3.0,3.0,BETA,1998-03-19 00:30,22.0,-58.0
267,1998-03-19 00:30,C,8183,C1.7,1,0,0,1,0,0,8183.0,N22E58,291.0,50.0,CRO,3.0,3.0,BETA,1998-03-19 00:30,22.0,-58.0
268,1998-03-19 00:30,C,8179,C2.8,1,0,0,1,0,0,8179.0,S21W44,33.0,790.0,EKC,15.0,43.0,BETA-GAMMA,1998-03-19 00:30,-21.0,44.0
269,1998-03-19 00:30,C,8179,C1.0,1,0,0,1,0,0,8179.0,S21W44,33.0,790.0,EKC,15.0,43.0,BETA-GAMMA,1998-03-19 00:30,-21.0,44.0
270,1998-03-21 00:30,C,8179,C1.1,1,0,0,1,0,0,8179.0,S22W69,31.0,770.0,FKI,17.0,19.0,BETA-GAMMA,1998-03-21 00:30,-22.0,69.0
271,1998-03-22 00:30,M,8185,M1.1,0,1,0,1,1,0,8185.0,S24E71,238.0,80.0,CSO,12.0,6.0,BETA,1998-03-22 00:30,-24.0,-71.0
272,1998-03-22 00:30,C,8183,C2.0,1,0,0,1,0,0,8183.0,N23E18,291.0,50.0,BXO,9.0,11.0,BETA,1998-03-22 00:30,23.0,-18.0
273,1998-03-22 00:30,C,8185,C1.9,1,0,0,1,0,0,8185.0,S24E71,238.0,80.0,CSO,12.0,6.0,BETA,1998-03-22 00:30,-24.0,-71.0
274,1998-03-25 00:30,C,8185,C1.2,1,0,0,1,0,0,8185.0,S24E37,232.0,650.0,FKC,19.0,21.0,BETA-GAMMA,1998-03-25 00:30,-24.0,-37.0
275,1998-03-26 00:30,M,8185,M1.8,0,1,0,1,1,0,8185.0,S25E24,232.0,580.0,FKC,20.0,27.0,BETA-GAMMA,1998-03-26 00:30,-25.0,-24.0
276,1998-03-27 00:30,C,8185,C1.0,1,0,0,1,0,0,8185.0,S25E12,231.0,530.0,FHC,22.0,37.0,BETA-GAMMA,1998-03-27 00:30,-25.0,-12.0
277,1998-03-27 00:30,M,8185,M2.4,0,1,0,1,1,0,8185.0,S25E12,231.0,530.0,FHC,22.0,37.0,BETA-GAMMA,1998-03-27 00:30,-25.0,-12.0
278,1998-03-28 00:30,C,8183,C4.9,1,0,0,1,0,0,8183.0,N22W62,292.0,130.0,CAO,9.0,3.0,BETA,1998-03-28 00:30,22.0,62.0
279,1998-03-31 00:30,C,8190,C2.0,1,0,0,1,0,0,8190.0,S20E56,134.0,100.0,DSO,9.0,5.0,BETA,1998-03-31 00:30,-20.0,-56.0
280,1998-03-31 00:30,C,8190,C1.4,1,0,0,1,0,0,8190.0,S20E56,134.0,100.0,DSO,9.0,5.0,BETA,1998-03-31 00:30,-20.0,-56.0
281,1998-03-31 00:30,C,8190,C1.0,1,0,0,1,0,0,8190.0,S20E56,134.0,100.0,DSO,9.0,5.0,BETA,1998-03-31 00:30,-20.0,-56.0
282,1998-04-01 00:30,C,8190,C2.7,1,0,0,1,0,0,8190.0,S22E36,141.0,100.0,ESI,13.0,9.0,BETA,1998-04-01 00:30,-22.0,-36.0
283,1998-04-01 00:30,C,8185,C1.4,1,0,0,1,0,0,8185.0,S25W51,228.0,480.0,FHI,20.0,16.0,BETA-GAMMA,1998-04-01 00:30,-25.0,51.0
284,1998-04-01 00:30,C,8190,C2.1,1,0,0,1,0,0,8190.0,S22E36,141.0,100.0,ESI,13.0,9.0,BETA,1998-04-01 00:30,-22.0,-36.0
285,1998-04-01 00:30,C,8190,C1.0,1,0,0,1,0,0,8190.0,S22E36,141.0,100.0,ESI,13.0,9.0,BETA,1998-04-01 00:30,-22.0,-36.0
286,1998-04-01 00:30,C,8190,C1.2,1,0,0,1,0,0,8190.0,S22E36,141.0,100.0,ESI,13.0,9.0,BETA,1998-04-01 00:30,-22.0,-36.0
287,1998-04-02 00:30,C,8190,C1.4,1,0,0,1,0,0,8190.0,S21E25,139.0,230.0,EAI,12.0,21.0,BETA-GAMMA,1998-04-02 00:30,-21.0,-25.0
288,1998-04-02 00:30,C,8191,C1.0,1,0,0,1,0,0,8191.0,S21E34,130.0,30.0,CSO,5.0,3.0,BETA,1998-04-02 00:30,-21.0,-34.0
289,1998-04-02 00:30,C,8190,C2.3,1,0,0,1,0,0,8190.0,S21E25,139.0,230.0,EAI,12.0,21.0,BETA-GAMMA,1998-04-02 00:30,-21.0,-25.0
290,1998-04-02 00:30,C,8190,C1.8,1,0,0,1,0,0,8190.0,S21E25,139.0,230.0,EAI,12.0,21.0,BETA-GAMMA,1998-04-02 00:30,-21.0,-25.0
291,1998-04-03 00:30,C,8190,C6.7,1,0,0,1,0,0,8190.0,S19E10,141.0,130.0,DAI,10.0,16.0,BETA-GAMMA,1998-04-03 00:30,-19.0,-10.0
292,1998-04-05 00:30,C,8193,C1.1,1,0,0,1,0,0,8193.0,S22E42,82.0,30.0,CSO,6.0,7.0,BETA,1998-04-05 00:30,-22.0,-42.0
293,1998-04-05 00:30,M,8194,M1.0,0,1,0,1,1,0,,,,,,,,,,,
294,1998-04-06 00:30,M,8195,M1.1,0,1,0,1,1,0,8195.0,S26E75,36.0,30.0,AXX,2.0,1.0,ALPHA,1998-04-06 00:30,-26.0,-75.0
295,1998-04-06 00:30,C,8194,C3.4,1,0,0,1,0,0,8194.0,S18E71,40.0,150.0,CSO,9.0,3.0,BETA,1998-04-06 00:30,-18.0,-71.0
296,1998-04-06 00:30,C,8195,C2.4,1,0,0,1,0,0,8195.0,S26E75,36.0,30.0,AXX,2.0,1.0,ALPHA,1998-04-06 00:30,-26.0,-75.0
297,1998-04-08 00:30,C,8195,C1.3,1,0,0,1,0,0,8195.0,S27E52,33.0,60.0,CSO,6.0,3.0,BETA,1998-04-08 00:30,-27.0,-52.0
298,1998-04-08 00:30,C,8195,C1.9,1,0,0,1,0,0,8195.0,S27E52,33.0,60.0,CSO,6.0,3.0,BETA,1998-04-08 00:30,-27.0,-52.0
299,1998-04-08 00:30,C,8194,C5.7,1,0,0,1,0,0,8194.0,S18E49,36.0,310.0,DSO,10.0,5.0,BETA,1998-04-08 00:30,-18.0,-49.0
300,1998-04-09 00:30,C,8198,C2.9,1,0,0,1,0,0,8198.0,S28E60,12.0,170.0,DAO,7.0,10.0,BETA-GAMMA,1998-04-09 00:30,-28.0,-60.0
301,1998-04-09 00:30,C,8200,C1.3,1,0,0,1,0,0,,,,,,,,,,,
302,1998-04-10 00:30,C,8199,C1.2,1,0,0,1,0,0,8199.0,S27W29,87.0,100.0,DAO,6.0,13.0,BETA,1998-04-10 00:30,-27.0,29.0
303,1998-04-11 00:30,C,8194,C1.8,1,0,0,1,0,0,8194.0,S17E10,35.0,300.0,CHO,12.0,7.0,BETA,1998-04-11 00:30,-17.0,-10.0
304,1998-04-13 00:30,C,8202,C1.3,1,0,0,1,0,0,8202.0,S23E17,2.0,20.0,BXO,8.0,6.0,BETA,1998-04-13 00:30,-23.0,-17.0
305,1998-04-15 00:30,C,8203,C8.8,1,0,0,1,0,0,8203.0,N30W12,5.0,10.0,AXX,2.0,2.0,ALPHA,1998-04-15 00:30,30.0,12.0
306,1998-04-15 00:30,C,8203,C8.2,1,0,0,1,0,0,8203.0,N30W12,5.0,10.0,AXX,2.0,2.0,ALPHA,1998-04-15 00:30,30.0,12.0
307,1998-04-15 00:30,C,8203,C9.9,1,0,0,1,0,0,8203.0,N30W12,5.0,10.0,AXX,2.0,2.0,ALPHA,1998-04-15 00:30,30.0,12.0
